#Network Station Location Channel Quality SampleRate Earliest                    Latest                     
FR       AJAC    00       HHZ     M       100.0      2019-03-10T00:00:01.900500Z 2019-03-12T00:00:00.630499Z
FR       AJAC    00       HHZ     M       100.0      2019-03-12T00:00:00.640500Z 2019-03-15T23:59:59.760499Z
FR       AJAC    00       HHZ     M       100.0      2019-03-16T00:00:01.830499Z 2019-03-17T00:00:01.470499Z
FR       AJAC    00       HHZ     M       100.0      2019-03-17T00:00:01.480500Z 2019-03-18T23:59:59.810499Z
FR       AJAC    00       HHZ     M       100.0      2019-03-19T00:00:01.880500Z 2019-03-19T23:59:59.530500Z
FR       AJAC    00       HHZ     M       100.0      2019-03-20T00:00:01.600499Z 2019-03-20T23:59:59.970499Z
FR       AJAC    00       HHZ     M       100.0      2019-03-21T00:00:02.040499Z 2019-03-22T00:00:00.170499Z
FR       AJAC    00       HHZ     M       100.0      2019-03-22T00:00:00.180500Z 2019-03-25T00:00:01.210499Z
FR       AJAC    00       HHZ     M       100.0      2019-03-25T00:00:01.220500Z 2019-03-25T23:59:59.830500Z
FR       AJAC    00       HHZ     M       100.0      2019-03-26T00:00:01.900500Z 2019-03-26T23:59:59.480500Z
FR       AJAC    00       HHZ     M       100.0      2019-03-27T00:00:01.530499Z 2019-03-27T23:59:59.770499Z
FR       AJAC    00       HHZ     M       100.0      2019-03-28T00:00:01.840499Z 2019-03-31T00:00:00.640499Z
FR       AJAC    00       HHZ     M       100.0      2019-03-31T00:00:00.650500Z 2019-04-03T00:00:00.200499Z
FR       AJAC    00       HHZ     M       100.0      2019-04-03T00:00:00.210500Z 2019-04-07T00:00:00.430499Z
FR       AJAC    00       HHZ     M       100.0      2019-04-07T00:00:00.440500Z 2019-04-08T23:59:59.720500Z
FR       AJAC    00       HHZ     M       100.0      2019-04-09T00:00:01.770499Z 2019-04-09T23:59:59.580499Z
FR       AJAC    00       HHZ     M       100.0      2019-04-10T00:00:01.610500Z 2019-04-12T00:00:01.200499Z
FR       AJAC    00       HHZ     M       100.0      2019-04-12T00:00:01.210500Z 2019-04-12T23:59:59.710500Z
FR       AJAC    00       HHZ     M       100.0      2019-04-13T00:00:01.780499Z 2019-04-17T00:00:01.150499Z
FR       AJAC    00       HHZ     M       100.0      2019-04-17T00:00:01.160500Z 2019-04-17T23:59:59.950500Z
FR       AJAC    00       HHZ     M       100.0      2019-04-18T00:00:02.020499Z 2019-04-19T00:00:00.640499Z
FR       AJAC    00       HHZ     M       100.0      2019-04-19T00:00:00.650500Z 2019-04-21T00:00:01.190499Z
FR       AJAC    00       HHZ     M       100.0      2019-04-21T00:00:01.200500Z 2019-04-26T23:59:59.650500Z
FR       AJAC    00       HHZ     M       100.0      2019-04-27T00:00:01.720500Z 2019-04-30T23:59:59.810499Z
FR       AJAC    00       HHZ     M       100.0      2019-05-01T00:00:01.880500Z 2019-05-03T00:00:01.210499Z
FR       AJAC    00       HHZ     M       100.0      2019-05-03T00:00:01.220500Z 2019-05-05T23:59:59.840500Z
FR       AJAC    00       HHZ     M       100.0      2019-05-06T00:00:01.890500Z 2019-05-08T00:00:00.900499Z
FR       AJAC    00       HHZ     M       100.0      2019-05-08T00:00:00.910500Z 2019-05-12T00:00:01.220499Z
FR       AJAC    00       HHZ     M       100.0      2019-05-12T00:00:01.230500Z 2019-05-13T23:59:59.590500Z
FR       AJAC    00       HHZ     M       100.0      2019-05-14T00:00:01.660500Z 2019-05-16T14:25:56.980500Z
FR       AJAC    00       HHZ     M       100.0      2019-05-16T14:25:59.050499Z 2019-05-17T00:00:00.650499Z
FR       AJAC    00       HHZ     M       100.0      2019-05-17T00:00:00.660500Z 2019-05-20T23:59:59.730500Z
FR       AJAC    00       HHZ     M       100.0      2019-05-21T00:00:01.800499Z 2019-05-21T23:59:59.530499Z
FR       AJAC    00       HHZ     M       100.0      2019-05-22T00:00:01.600499Z 2019-05-22T23:59:59.610499Z
FR       AJAC    00       HHZ     M       100.0      2019-05-23T00:00:01.680500Z 2019-05-28T00:00:00.440499Z
FR       AJAC    00       HHZ     M       100.0      2019-05-28T00:00:00.450500Z 2019-06-01T00:00:00.870499Z
FR       AJAC    00       HHZ     M       100.0      2019-06-01T00:00:00.880500Z 2019-06-02T23:59:59.590499Z
FR       AJAC    00       HHZ     M       100.0      2019-06-03T00:00:01.660500Z 2019-06-06T00:00:01.460499Z
FR       AJAC    00       HHZ     M       100.0      2019-06-06T00:00:01.470500Z 2019-06-08T00:00:00.960499Z
FR       AJAC    00       HHZ     M       100.0      2019-06-08T00:00:00.970500Z 2019-06-10T00:00:00.890499Z
FR       AJAC    00       HHZ     M       100.0      2019-06-10T00:00:00.900500Z 2019-06-12T00:00:00.920499Z
FR       AJAC    00       HHZ     M       100.0      2019-06-12T00:00:00.930500Z 2019-06-16T00:00:00.970499Z
FR       AJAC    00       HHZ     M       100.0      2019-06-16T00:00:00.980500Z 2019-06-16T23:59:59.680500Z
FR       AJAC    00       HHZ     M       100.0      2019-06-17T00:00:01.750499Z 2019-06-19T23:59:59.840499Z
FR       AJAC    00       HHZ     M       100.0      2019-06-20T00:00:01.910500Z 2019-06-24T00:00:00.780498Z
FR       AJAC    00       HHZ     M       100.0      2019-06-24T00:00:00.790499Z 2019-06-24T23:59:59.720499Z
